"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NPIL_434661",21.7010008233409,1.10455063580141,2.00179895658759,0.551779004663038,0.581099773543372,0.999987088394324
"NPIL_628681",439.893902269424,2.59210564966635,1.98619877026732,1.30505853113457,0.191872917974346,0.999987088394324
"NPIL_628691",34.0144088560951,0.424557689659557,1.77004234587191,0.239857363101912,0.810440835359994,0.999987088394324
"NPIL_445881",34.8191616929553,1.46672782181126,1.77518944834436,0.826237347895015,0.408669465938439,0.999987088394324
"NPIL_445891",71.2415823203495,-0.930656158337743,1.72394955876868,-0.539839552499703,0.589307687597302,0.999987088394324
"NPIL_624631",56.8188417741701,0.255841697007109,2.30934082757027,0.110785594725872,0.911786368771419,0.999987088394324
"NPIL_626051",35.0392057176054,0.798558465740726,2.17332478908181,0.367436321415219,0.713293582852856,0.999987088394324
"NPIL_90261",19.252142935399,-0.945533459629065,1.902234297076,-0.497064668154959,0.619143449081191,0.999987088394324
"NPIL_343401",41.9304471570783,0.470636733920665,1.99462890243993,0.235952027640309,0.813469895574129,0.999987088394324
"NPIL_98671",2276.84402714984,-1.09853578431832,1.87059588675268,-0.587265155503662,0.557025639201113,0.999987088394324
"NPIL_98681",250.766735113405,-0.827342172556384,1.73557992072563,-0.476694943676508,0.633579363937153,0.999987088394324
"NPIL_98721",424.499744023045,-2.96818558966683,1.84920113323001,-1.60511776481679,0.108467890468793,0.999987088394324
"NPIL_98731",21.8338114796796,-0.698515372539291,2.3695641947175,-0.294786431233431,0.768157032397555,0.999987088394324
"NPIL_194481",51.7441768687249,0.722889595224829,1.70564141212015,0.42382272738457,0.671695101870675,0.999987088394324
"NPIL_703801",33.0569705094585,0.364078231809594,2.60978281382876,0.13950518406375,0.889050959708143,0.999987088394324
"NPIL_272291",682.454167560675,-1.79115934127066,1.83665840192321,-0.975227260221657,0.329447542869246,0.999987088394324
"NPIL_275171",173.507432882447,-0.288528384250319,1.65700042487047,-0.174126922310761,0.861765715450494,0.999987088394324
"NPIL_275181",68.4976279879455,-0.35464515421233,1.75836522841143,-0.201690268029657,0.84015887124047,0.999987088394324
"NPIL_571371",178.359831152415,1.17302756516082,1.6649396323847,0.704546604780311,0.481092437318602,0.999987088394324
"NPIL_571391",22.9571179430124,-2.74944403804429,1.88152515521886,-1.46128476168285,0.143937309972652,0.999987088394324
"NPIL_544731",79.7881564592313,-1.30555457383542,1.78672421472122,-0.730697308000121,0.46496406022547,0.999987088394324
"NPIL_544741",95.083544884969,0.878099615374145,1.66170334463625,0.528433440426373,0.59719853264847,0.999987088394324
"NPIL_544771",29.5907748957694,0.297387537353993,1.97050340326094,0.150919575607864,0.880039158255336,0.999987088394324
"NPIL_117451",91.6602301371179,1.32564331572114,2.3449116874007,0.5653276082182,0.571850953594196,0.999987088394324
"NPIL_117461",163.23446682458,1.0322766291292,1.98432465400333,0.520215594281209,0.602913317532278,0.999987088394324
"NPIL_156251",39.8823442320278,1.07777744010696,2.35122712597612,0.458389335594073,0.646672752022986,0.999987088394324
"NPIL_469421",460.816301144292,1.07162242115371,1.78371500034605,0.600781190350368,0.547985733857312,0.999987088394324
"NPIL_349171",79.709654616663,0.757558105171011,1.87056426289728,0.404989082811644,0.685485535745926,0.999987088394324
"NPIL_349191",410.827260058777,-0.752896001419975,1.61058584542595,-0.467467166409164,0.64016567775607,0.999987088394324
"NPIL_349251",66.4658949770973,0.896616040614843,1.67727955558683,0.53456565283248,0.592950239719502,0.999987088394324
"NPIL_349281",27.727744745944,1.34939104980991,1.76778840789795,0.763321585197204,0.445271632146733,0.999987088394324
"NPIL_349301",20.4793838230589,0.0335014983255623,1.90341924225264,0.0176006933112193,0.985957403580858,0.999987088394324
"NPIL_349331",523.895956947248,-0.245461822373464,1.69169013626256,-0.145098571607068,0.884633046047517,0.999987088394324
"NPIL_684521",57.0203818318863,0.0277812032118794,2.61596398735262,0.0106198721947982,0.991526727210035,0.999987088394324
"NPIL_450021",21.7220097412834,0.350579450072619,2.63225443601004,0.133186004087062,0.894046279353697,0.999987088394324
"NPIL_450041",20.7112735451139,0.490191759063634,2.34023129339798,0.209462953703129,0.834086852562463,0.999987088394324
"NPIL_450051",108.570680138829,0.65419665316788,1.65065060686489,0.396326545694857,0.691864146540388,0.999987088394324
"NPIL_97721",42.0709103861646,-0.195753001619804,1.77858590880688,-0.110061032559918,0.912360971867661,0.999987088394324
"NPIL_45721",89.7998956634019,1.1773366960662,1.81137411523109,0.649968819895608,0.515712362439604,0.999987088394324
"NPIL_45731",41.9400698800276,1.44647404303943,1.78536552973158,0.810183695692218,0.417834606741072,0.999987088394324
"NPIL_45781",367.786549302821,0.417769359657934,2.23041045707914,0.187306044200057,0.851420684268689,0.999987088394324
"NPIL_45791",348.909224773283,-1.47800197626178,2.1398609353296,-0.690700013192269,0.489754081064821,0.999987088394324
"NPIL_45861",500.924118468679,-0.0603213395805351,1.83148458113194,-0.0329357616230947,0.973725814605304,0.999987088394324
"NPIL_45871",126.996348379265,1.57717484574651,1.78023212000677,0.885937753859039,0.375651070425118,0.999987088394324
"NPIL_45881",24.1421596247015,0.969409146240641,1.80461363458139,0.537183764803766,0.591140684593471,0.999987088394324
"NPIL_661551",103.014397234015,1.2276127889424,1.69836840396927,0.722818904351575,0.469791151450208,0.999987088394324
"NPIL_99301",2394.0396295759,1.0991547462936,1.85097251596442,0.593825535935038,0.552628807688891,0.999987088394324
"NPIL_99311",111.118446596024,0.307543271700605,1.63258990251433,0.188377541247169,0.850580704009392,0.999987088394324
"NPIL_165831",159.43473514936,0.141176654913822,1.6599349279984,0.0850495115998656,0.932222028705166,0.999987088394324
"NPIL_165881",23.266412924123,0.828880756202278,2.41237268069903,0.343595648729572,0.731150397512768,0.999987088394324
"NPIL_280131",101.504143989578,0.715668483617756,1.61796681178493,0.442325811880057,0.658253455251793,0.999987088394324
"NPIL_280171",4040.58240546784,0.0569699770159369,1.85391786823744,0.0307295042525803,0.975485261277678,0.999987088394324
"NPIL_280201",386.280042260793,0.880545174250169,1.89201584565886,0.46540052836795,0.641644655881307,0.999987088394324
"NPIL_280211",57.1310496573637,2.03932289265588,1.80517666251054,1.12970820807073,0.258599197438021,0.999987088394324
"NPIL_280221",19.3664408076387,0.783212104746835,2.06923508208803,0.378503202234764,0.705056815374001,0.999987088394324
"NPIL_280231",29.3699065265143,2.0168046350543,2.27793811187779,0.885364103852572,0.3759602861976,0.999987088394324
"NPIL_280241",71.6599521549904,1.03976637036484,2.03990813527421,0.50971235046576,0.61025299916624,0.999987088394324
"NPIL_280291",32.4755840694885,1.41589522305892,2.26121260291273,0.626166341561631,0.531205841659179,0.999987088394324
"NPIL_280331",31.7498937293718,0.696132466772251,2.30326430250842,0.302237335947122,0.762471144309088,0.999987088394324
"NPIL_173701",38.8675006933217,1.29130852872814,1.71393732682586,0.753416422244325,0.451199717398808,0.999987088394324
"NPIL_126801",46.9012861526077,-2.24978377301531,2.00433440283081,-1.12245929114316,0.261667206990564,0.999987088394324
"NPIL_618641",48.4739099166546,-0.41653236949376,2.36449904507111,-0.176160937921307,0.860167507845328,0.999987088394324
"NPIL_619751",238.055572755621,-1.92247192698943,1.91870152806332,-1.00196507839858,0.316360459352597,0.999987088394324
"NPIL_628531",39.8274296555679,-0.060943402720439,1.80904710426214,-0.0336881237513691,0.973125849471843,0.999987088394324
"NPIL_263091",210.127521945348,-0.151913356579867,1.73380497564332,-0.0876184799985938,0.930179913753024,0.999987088394324
"NPIL_54561",53.1204875514603,1.19592018521158,1.70185886916794,0.702714077458303,0.482233952872337,0.999987088394324
"NPIL_54591",22.0890948830857,-0.508495881789516,2.07218760917547,-0.245390851454733,0.806153811986408,0.999987088394324
"NPIL_54601",420.709839832686,-0.492771887169275,1.6689814552102,-0.295253063256602,0.767800569093169,0.999987088394324
"NPIL_54611",712.330615206254,0.341644495626165,1.91785774878144,0.178138600656507,0.858614127879715,0.999987088394324
"NPIL_548841",19.4349409691548,2.24227438377412,1.86107837804673,1.20482533687134,0.228270736649946,0.999987088394324
"NPIL_40771",331.144902497457,-0.330621364668477,2.03633162632406,-0.162361258055648,0.871021377582209,0.999987088394324
"NPIL_306421",26.713074138976,1.10579089830657,1.87738002929328,0.589007489721108,0.555856249352204,0.999987088394324
"NPIL_399681",22.9820158336192,1.10666258823999,1.80249649129571,0.613961022162362,0.539241084447166,0.999987088394324
"NPIL_399691",29.7628197631757,1.13324555924065,2.25611559391464,0.502299422200407,0.615456915609197,0.999987088394324
"NPIL_399711",89.2989597412777,-0.102982087948226,1.70993441444171,-0.0602257531508009,0.95197583489074,0.999987088394324
"NPIL_399721",32.1261958585388,1.29139170258199,2.31512701194953,0.557805984689596,0.576976875584748,0.999987088394324
"NPIL_399731",189.351229192108,1.49362589769996,1.76481514060299,0.846335609512972,0.397365548123249,0.999987088394324
"NPIL_399741",563.292242586089,0.0309568398323602,1.79960780220554,0.0172019924532559,0.986275472677321,0.999987088394324
"NPIL_399751",946.667034747572,-1.76954945396794,1.71811042490971,-1.02993930326738,0.303038499184476,0.999987088394324
"NPIL_399761",104.80904736436,0.257406071776952,1.63485494088568,0.157448875334164,0.874891096819204,0.999987088394324
"NPIL_399771",361.663058349731,1.80197331759592,1.74767978702091,1.03106606311878,0.302509840949022,0.999987088394324
"NPIL_399781",45.4980752776676,1.12181925489848,1.68601769862624,0.665366238926515,0.505816273207757,0.999987088394324
"NPIL_399801",29.9930043247565,0.893663940000775,2.23698888866408,0.399494134516899,0.689529144766989,0.999987088394324
"NPIL_593371",32.7023319608343,0.478506531369533,1.76094174330096,0.271733311558934,0.785827085779,0.999987088394324
"NPIL_529351",25.8156468710293,0.615268690301295,1.76372089393812,0.348846970297831,0.727204198617109,0.999987088394324
"NPIL_18711",141.951642625652,-0.098004259075442,1.73484299870814,-0.0564917166270502,0.954950094162989,0.999987088394324
"NPIL_18721",271.701447232907,-0.033994516135824,1.62861530745183,-0.0208732633055087,0.983346754767807,0.999987088394324
"NPIL_18751",33.9688310757824,1.28713542535199,1.82053063867481,0.707011130715665,0.47955956074151,0.999987088394324
"NPIL_18781",53.7235697048433,0.216192288519937,1.9933926543057,0.108454442256003,0.91363521709413,0.999987088394324
"NPIL_236261",304.191972238014,1.17168624110156,1.60118274935332,0.73176296807768,0.464313255559287,0.999987088394324
"NPIL_585971",23.421220525754,0.472314936469582,2.25285002771048,0.20965218752248,0.833939144932298,0.999987088394324
"NPIL_585981",99.7227950402032,-0.273729973653872,2.10033045668634,-0.130327098187078,0.896307641649678,0.999987088394324
"NPIL_452811",56.8319086285778,0.232304443684567,2.26940774566505,0.10236346647195,0.918468180837871,0.999987088394324
"NPIL_364431",245.061074253564,-1.35508670398383,1.6977938654543,-0.798145600332485,0.424786001735435,0.999987088394324
"NPIL_198741",50.5438204708492,1.05264002280522,2.00990897299007,0.523725221863776,0.600469670397888,0.999987088394324
"NPIL_198781",21.4652539282389,-1.83737269127228,2.61934491174976,-0.701462676041733,0.483014319547384,0.999987088394324
"NPIL_535001",37.1655096359757,0.0253360949689413,2.31003312608789,0.0109678491978376,0.991249097906605,0.999987088394324
"NPIL_133611",128.087252915943,1.32761978794544,1.76923038531257,0.750393956019972,0.453017470000649,0.999987088394324
"NPIL_148341",99.6555148647527,-2.0950816678351,2.47250803999218,-0.84735080086604,0.396799618728016,0.999987088394324
"NPIL_148351",49.4640626706312,1.33726313550995,1.74008393198323,0.768504961703677,0.44218724404159,0.999987088394324
"NPIL_153851",54.8717426835475,-0.305517188339108,2.42011004445002,-0.126241031493482,0.899541132723023,0.999987088394324
"NPIL_501771",97.2901477165982,0.97918612917057,1.69390688507221,0.578063728177614,0.563221094503547,0.999987088394324
"NPIL_501781",50.8124468611756,0.700172312596321,2.29953052876034,0.304484895433756,0.760758498506179,0.999987088394324
"NPIL_522661",31.7901345717973,1.32064692947966,2.60036359627474,0.507870103769954,0.611544442095729,0.999987088394324
"NPIL_508701",21.0450161708595,0.0200865748684702,1.80488890636268,0.0111289812894633,0.991120540945137,0.999987088394324
"NPIL_436971",60.5233891394462,-0.184313777962912,1.66616675332549,-0.11062144746019,0.911916539254265,0.999987088394324
"NPIL_437061",59.4772850445947,1.21665267424483,1.75950995855178,0.691472457050619,0.489268683695806,0.999987088394324
"NPIL_437071",37.1757386669106,0.771600118223878,1.77190853955693,0.435462723384594,0.66322659077996,0.999987088394324
"NPIL_437081",21.351258696831,0.56256905060666,1.90804525477596,0.294840517644177,0.768115712914992,0.999987088394324
"NPIL_222541",26.6896018109209,1.71358527773157,2.10206865937768,0.815189965411921,0.414963580843938,0.999987088394324
"NPIL_149861",23.644066298204,2.23493444230452,1.95253522013869,1.14463207590477,0.252361599257904,0.999987088394324
"NPIL_186521",58.1013776658025,-1.08503028083386,1.67951966599999,-0.646036067810987,0.518255997404874,0.999987088394324
"NPIL_322521",41.9598052830929,0.547312247976555,1.78971555606339,0.30580962774912,0.759749597557943,0.999987088394324
"NPIL_322531",86.0321926417414,0.879992223509417,1.65090794174663,0.533035308182237,0.594009139125738,0.999987088394324
"NPIL_64301",49.0297695996662,1.57681760902897,2.39496855142683,0.658387605168999,0.510289097930185,0.999987088394324
"NPIL_64351",22.0753015330924,0.853904765793657,2.11917698155345,0.4029416953971,0.68699111698927,0.999987088394324
"NPIL_64361",170.087163605904,0.638869959216567,2.07465855954234,0.307939808349717,0.758128133963167,0.999987088394324
"NPIL_415301",67.1519207179162,-0.707053031656469,1.82652667295845,-0.387102494655195,0.69868033084967,0.999987088394324
"NPIL_415311",110.036258893031,-2.51922169017224,1.74952321341799,-1.43994756448559,0.149882234680827,0.999987088394324
"NPIL_415321",31.1725756323387,-0.149308837834105,1.75337611654729,-0.0851550539698926,0.932138122469648,0.999987088394324
"NPIL_415361",76.8614623024327,-0.456881493009992,1.64189169169561,-0.278265305391833,0.780808707020078,0.999987088394324
"NPIL_415371",909.565575103289,0.602048577757458,1.85456329041613,0.324630914926806,0.745460426664174,0.999987088394324
"NPIL_506061",283.849192618659,1.1152633858142,1.66792405541918,0.668653576996296,0.503716487220513,0.999987088394324
"NPIL_36251",80.5629659200799,-0.129834593397703,1.68246479544227,-0.0771692779245185,0.93848888140996,0.999987088394324
"NPIL_89051",23.4683784045782,1.87480774266766,1.97139183351378,0.951007156870498,0.34160074280006,0.999987088394324
"NPIL_89061",53.0406390012744,0.268171508437225,1.8766190225205,0.142901412177439,0.886368043264382,0.999987088394324
"NPIL_111691",226.50547110112,0.243110112301899,1.61172962606828,0.150838024175899,0.880103490458277,0.999987088394324
"NPIL_111731",228.84764564446,1.73257867983644,1.67959502306332,1.03154549522091,0.302285085003758,0.999987088394324
"NPIL_111741",630.700952106605,1.8397566610183,1.69837640486715,1.0832443595813,0.278699974839064,0.999987088394324
"NPIL_111761",89.7318106035649,-2.09599628357903,1.79535748893031,-1.16745344395329,0.243027299062542,0.999987088394324
"NPIL_603261",97.0906950876495,-0.0234478116324731,1.87714573412435,-0.0124912047084139,0.990033719791443,0.999987088394324
"NPIL_603271",53.0268788142865,1.92111285161221,1.99512458430206,0.962903703722471,0.335595850740295,0.999987088394324
"NPIL_363701",58.003860473407,-0.301613933833114,1.80968416787061,-0.166666614643599,0.867632375714075,0.999987088394324
