"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_212711",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_110261",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_590831",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_590841",4.39457801497995,3.00351570403334,3.56593869229404,2.9251909117259
"NPIL_590851",4.5647153067146,3.37516449836475,4.39570682806202,4.05771726498011
"NPIL_590861",5.26101471567051,4.21606562876586,5.24184715663347,3.52282519228168
"NPIL_590871",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_590881",2.05236275430813,2.05236275430813,3.83078734746071,2.05236275430813
"NPIL_590891",3.15467329560252,5.12539353310167,5.87567032479371,2.05236275430813
"NPIL_204881",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_73671",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_239761",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_352701",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_484041",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_484051",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_634981",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_634991",2.05236275430813,4.21606562876586,5.37333911320792,3.26924437970411
"NPIL_635001",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_456531",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_456541",2.05236275430813,2.05236275430813,3.21777197388442,2.05236275430813
"NPIL_456551",2.05236275430813,2.73090510757346,3.97969135858728,2.05236275430813
"NPIL_456561",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_456571",2.05236275430813,2.05236275430813,3.21777197388442,3.26924437970411
"NPIL_456581",2.05236275430813,4.29027577117774,3.4620627836186,2.05236275430813
"NPIL_456591",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_456601",2.05236275430813,2.05236275430813,3.21777197388442,2.05236275430813
"NPIL_456611",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_456621",2.05236275430813,5.23827546420162,6.17675703233908,2.05236275430813
"NPIL_74601",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_423621",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_624741",2.05236275430813,2.05236275430813,7.91333767711768,5.0361832608573
"NPIL_80397",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_513311",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_133931",2.05236275430813,2.05236275430813,4.11278196038181,2.05236275430813
"NPIL_130641",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_130651",2.05236275430813,2.05236275430813,4.11278196038181,2.05236275430813
"NPIL_641231",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_161801",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_13761",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_13771",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_13781",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_13791",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_13801",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_369131",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_238591",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_238601",2.05236275430813,2.05236275430813,4.79042947210466,2.9251909117259
"NPIL_238611",2.95943441684119,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_405261",2.05236275430813,3.96388176952349,2.64682596935298,2.05236275430813
