Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_146931,0.0,0.0,0.0,0.0
NPIL_438571,0.0,0.0,0.0,0.0
NPIL_253841,0.0,0.7686605413645446,13.611702903068869,0.0
NPIL_520811,0.0,0.0,0.0,0.0
NPIL_321781,0.0,0.0,0.0,0.0
NPIL_606391,0.0,0.0,0.0,0.0
NPIL_606401,0.0,0.0,0.0,0.0
NPIL_87511,0.0,0.0,0.0,0.0
NPIL_492391,7.63864606110991,8.762730171555809,36.88332399541241,7.880740528419413
NPIL_246281,3.5597573877017057,0.0,1.7563487616863056,2.0264761358792778
NPIL_183191,0.0,0.0,0.0,0.0
NPIL_227011,0.0,0.0,0.0,0.0
NPIL_678851,0.0,0.0,0.0,0.22516401509769754
NPIL_33491,0.0,0.0,0.0,0.07505467169923252
NPIL_33501,0.0,0.0,0.4390871904215764,0.0
NPIL_94111,0.07416161224378554,0.6149284330916357,7.9035694275883746,0.4503280301953951
NPIL_675311,0.0,0.0,0.0,0.0
NPIL_105451,0.0,0.0,0.0,0.07505467169923252
NPIL_681541,0.0,0.0,36.88332399541241,0.0
NPIL_703271,0.07416161224378554,0.15373210827290892,0.4390871904215764,0.0
NPIL_612791,2.4473332040449227,4.30449903164145,8.781743808431528,7.430412498224018
NPIL_119481,19.504504020115597,13.220961311470168,2.195435952107882,0.0
NPIL_700171,0.0,0.0,0.0,0.0
NPIL_105321,0.0,0.0,0.8781743808431528,0.0
NPIL_236301,0.0,0.0,0.0,0.0
NPIL_507201,0.0,0.0,0.0,0.0
NPIL_212211,0.5932928979502843,0.0,0.4390871904215764,0.0
NPIL_212221,0.0,0.0,0.8781743808431528,0.0
NPIL_212231,0.0,0.0,1.7563487616863056,0.0
NPIL_212241,0.0,0.0,0.0,0.0
NPIL_212251,0.0,2.3059816240936337,35.126975233726114,0.07505467169923252
NPIL_212261,0.0,5.380623789551812,45.66506780384395,1.0507654037892553
NPIL_212271,0.0,0.6149284330916357,3.9517847137941873,0.0
NPIL_373541,0.0,0.0,0.4390871904215764,0.0
NPIL_403861,0.14832322448757107,0.0,1.7563487616863056,0.0
NPIL_382541,0.0,0.0,0.0,0.0
NPIL_366741,0.0,0.0,0.0,0.0
NPIL_576131,0.0,0.0,0.0,0.0
NPIL_58991,0.0,0.0,2.6345231425294586,0.0
NPIL_59001,0.0,0.0,2.6345231425294586,0.0
NPIL_59011,0.0,4.611963248187267,25.027969854029852,0.4503280301953951
NPIL_59021,0.0,0.0,0.0,0.0
NPIL_59031,0.0,0.0,0.8781743808431528,0.0
NPIL_634111,0.07416161224378554,0.0,0.0,0.0
NPIL_513841,8.97355508149805,7.071676980553811,46.543242184687095,3.0021868679693005
NPIL_513851,0.0,0.30746421654581785,0.0,0.0
NPIL_567031,0.0,0.0,0.0,0.0
NPIL_567041,0.07416161224378554,0.0,1.7563487616863056,0.0
NPIL_365841,0.0,0.0,0.0,0.0
NPIL_636371,0.0,0.0,0.0,0.0
NPIL_636381,0.0,0.0,0.0,0.0
NPIL_636391,0.0,0.0,0.0,0.0
NPIL_467281,0.0,0.0,0.0,0.0
NPIL_618651,0.0,0.0,0.0,0.0
NPIL_376101,0.0,0.30746421654581785,3.512697523372611,0.0
NPIL_295071,0.0,0.0,0.0,0.0
NPIL_662201,0.0,0.0,0.0,0.0
NPIL_480271,0.0,0.0,0.0,0.0
NPIL_369101,0.0,0.0,0.0,0.0
NPIL_343491,0.0,0.0,0.0,0.0
NPIL_343501,0.0,0.0,0.0,0.0
NPIL_343511,0.0,0.15373210827290892,9.220830998853103,0.0
NPIL_392831,1.3349090203881395,6.610480655735084,36.00514961456927,0.0
NPIL_454941,0.0,0.0,0.0,0.0
NPIL_193111,0.0,0.0,0.8781743808431528,0.0
NPIL_410041,0.07416161224378554,1.6910531910019984,19.75892356897094,0.0
NPIL_9861,0.0,0.0,0.8781743808431528,0.0
NPIL_524231,0.0,0.0,0.8781743808431528,0.0
NPIL_269381,0.0,0.0,0.8781743808431528,0.0
NPIL_307791,0.0,0.30746421654581785,14.489877283912021,0.0
NPIL_307801,0.0,0.7686605413645446,7.025395046745222,0.0
NPIL_307811,0.0,0.30746421654581785,2.6345231425294586,0.0
NPIL_542151,0.29664644897514214,0.30746421654581785,0.0,0.15010934339846504
NPIL_112141,0.0,0.0,0.0,0.0
NPIL_530501,0.0,0.0,0.0,0.0
NPIL_27001,0.0,0.15373210827290892,0.0,0.0
NPIL_27011,0.0,0.0,1.7563487616863056,0.0
NPIL_27021,0.0,0.0,0.0,0.0
NPIL_442691,0.0,0.0,3.073610332951035,0.0
NPIL_442701,0.14832322448757107,0.0,0.0,0.0
NPIL_528781,0.0,0.0,0.0,0.0
