Gene ID,Chr,Gene Name,Description,NPFM1,NPFM2,NPFM3,NPFM4,Avg Expression,Standard Deviation,Z-score_NPFM1,Z-score_NPFM2,Z-score_NPFM3,Z-score_NPFM4
NPIL_87251,BMAW01066852.1,CCAP-R,cardioacceleratory peptide receptor,27,24,77,5,33.25,30.75033875152164,-0.2087998503366189,-0.2311179566223877,1.4044890369472602,-0.9645712299882545
NPIL_261411,BMAW01066854.1,SERPINB6_5,serpin B6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_331631,BMAW01066857.1,NCL1_49971,uncharacterized protein,8,41,70,36,38.75,25.395209522007622,-1.4112050181931546,0.020825178473218308,0.5511610005100707,0.8392188392098655
NPIL_331641,BMAW01066857.1,Nup58,hypothetical protein,686,166,110,278,310.0,260.2152954766495,1.1398039653211118,-0.6675262901212009,-0.9923572159104732,0.5200795407105626
NPIL_331651,BMAW01066857.1,FAM114A2,protein FAM114A2,316,132,79,795,330.5,325.89620024377905,-0.27988602394748263,-0.5401693826202509,-0.6608680471881482,1.480923453755882
NPIL_331661,BMAW01066857.1,ZMAT2,zinc finger matrin-type protein 2,2904,567,90,1011,1143.0,1232.7651844532274,1.2103469164573981,-0.5853975041940995,-1.0185516211916399,0.3936022089283417
NPIL_331671,BMAW01066857.1,AVEN_46951_1,uncharacterized protein,434,113,162,27,184.0,175.75930511165924,1.461081410789247,-0.3634593817967412,-0.2931243609872935,-0.8044976680052127
NPIL_331681,BMAW01066857.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_331691,BMAW01066857.1,DHRSX,hypothetical protein,92,115,138,83,107.0,24.67117075995111,-1.1858926962801621,0.1860189501020845,-0.22779305929116553,1.2276668054692432
NPIL_331701,BMAW01066857.1,AVEN_46954_1,uncharacterized protein,51,62,66,80,64.75,11.98262631201246,-0.6554644248087406,-0.27165586990628743,-0.5530010794555502,1.4801213741705783
NPIL_331711,BMAW01066857.1,Chst4,hypothetical protein,243,120,70,128,140.25,73.14996012758084,0.851390815168107,-0.399611740972958,-1.229231943852027,0.7774528696568782
NPIL_484091,BMAW01066858.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92291,BMAW01066861.1,AVEN_27920_1,uncharacterized protein,2,0,8,0,2.5,3.7859388972001824,-0.05851100880423953,-0.6870649496735712,1.432640908151382,-0.6870649496735712
NPIL_92301,BMAW01066861.1,AVEN_236481_1,DDE_Tnp_IS1595 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92311,BMAW01066861.1,Unknown,hypothetical protein,12,4,6,0,5.5,5.0,1.3371178445129983,-0.19257745930440334,-0.06234694084671386,-1.0821934443618806
NPIL_92321,BMAW01066861.1,RF55_22990,transposase domain containing protein,0,2,3,0,1.25,1.5,-0.8620248832787386,0.744440015134263,0.9796097514232145,-0.8620248832787386
NPIL_92331,BMAW01066861.1,Unknown,hypothetical protein,5,24,59,2,22.5,26.210684844162312,-0.748185438777171,0.24192579899400646,1.3146242959832466,-0.8083646562000821
NPIL_92341,BMAW01066861.1,AVEN_205550_1,RT_RNaseH_2 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92351,BMAW01066861.1,Sstr2,somatostatin receptor type 2,6,0,6,5,4.25,2.8722813232690143,0.2420251793413052,-1.3258852927512639,-0.003998340756711041,1.0878584541666703
NPIL_92361,BMAW01066861.1,Unknown,hypothetical protein,0,0,1,8,2.25,3.8622100754188224,-0.5379605175488378,-0.5379605175488378,-0.421829544452834,1.4977505795505097
NPIL_92371,BMAW01066861.1,Unknown,hypothetical protein,0,0,7,0,1.75,3.5,-0.5,-0.5,1.5,-0.5
NPIL_92381,BMAW01066861.1,Unknown,hypothetical protein,0,5,24,0,7.25,11.412712210513327,-0.6734992196129868,-0.09643428554274805,1.4434327247687213,-0.6734992196129868
NPIL_92391,BMAW01066861.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92401,BMAW01066861.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92411,BMAW01066861.1,Eip78C,ecdysone-induced protein 78C,51,34,87,26,49.5,27.086281890777602,-0.09763302392674311,-0.9927577473199417,1.3849643511028915,-0.294573579856207
NPIL_92421,BMAW01066861.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_92431,BMAW01066861.1,nrm,nurim homolog,59,104,161,10,83.5,64.36614016701638,-0.43121058363753656,0.614281612586518,1.008454947342534,-1.1915259762915154
NPIL_92441,BMAW01066861.1,NCL1_55280,uncharacterized protein,0,4,19,2,6.25,8.65544144839919,-0.869954368040457,-0.23350512550760974,1.4405051196715746,-0.33704562612350747
NPIL_92451,BMAW01066861.1,Unknown,hypothetical protein,5,0,4,4,3.25,2.217355782608345,0.34156630296439466,-1.27027465357496,-0.183135270522737,1.1118436211333025
NPIL_92461,BMAW01066861.1,LOC103519163,ATP-dependent DNA helicase,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92471,BMAW01066861.1,SCOP1,"rhodopsin, GQ-coupled",80,119,302,20,130.25,121.52468884963253,-0.48528109275829306,0.05908943209656821,1.3685591647160393,-0.9423675040543148
NPIL_92481,BMAW01066861.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_92491,BMAW01066861.1,ARHGAP44,rho GTPase-activating protein 44,18,143,173,17,87.75,82.03810090439686,-0.9526409559261753,0.9424041585131906,0.7811007487307922,-0.7708639513178077
NPIL_92501,BMAW01066861.1,Unknown,hypothetical protein,1,0,15,0,4.0,7.3484692283495345,-0.39057000184295465,-0.5525259926655285,1.4956219871740115,-0.5525259926655285
NPIL_92511,BMAW01066861.1,Unknown,hypothetical protein,0,2,2,8,3.0,3.4641016151377544,-0.6858254231861278,-0.36166471172997355,-0.438082446659623,1.4855725815757244
NPIL_92521,BMAW01066861.1,X975_11439,DUF4817 domain-containing protein,0,14,13,0,6.75,7.804912982645397,-0.8420821144226665,1.1280811094189824,0.5560831194263505,-0.8420821144226665
NPIL_92531,BMAW01066861.1,Unknown,hypothetical protein,0,1,0,0,0.25,0.5,-0.5,1.5,-0.5,-0.5
NPIL_92541,BMAW01066861.1,Unknown,actin-3,19228,4806,149,20869,11263.0,10342.957442949606,0.19943458213451631,-0.611234921970128,-0.9125424879034704,1.3243428277390819
NPIL_92551,BMAW01066861.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92561,BMAW01066861.1,X975_26891,calsenilin,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92571,BMAW01066861.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_92581,BMAW01066861.1,Unknown,hypothetical protein,0,2,7,0,2.25,3.304037933599835,-0.7279193970199791,0.06439343454063504,1.391445359499323,-0.7279193970199791
NPIL_92591,BMAW01066861.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_92601,BMAW01066861.1,Unknown,hypothetical protein,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_92611,BMAW01066861.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_92621,BMAW01066861.1,ALC60_12688,histone-lysine N-methyltransferase SETMAR,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92631,BMAW01066861.1,Unknown,hypothetical protein,0,4,4,4,3.0,2.0,-1.2443688023248562,0.2030384989260151,-0.13817369482001174,1.1795039982188529
NPIL_92641,BMAW01066861.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_92651,BMAW01066861.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5000000000000001,-0.5000000000000001,1.5,-0.5000000000000001
NPIL_92661,BMAW01066861.1,Unknown,hypothetical protein,1,0,1,0,0.5,0.5773502691896257,1.0062170929151237,-0.8598158767762615,0.7134146606373989,-0.8598158767762615
NPIL_92671,BMAW01066861.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_92681,BMAW01066861.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_92691,BMAW01066861.1,Unknown,hypothetical protein,0,0,8,0,2.0,4.0,-0.5,-0.5,1.5,-0.5
NPIL_92701,BMAW01066861.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_92711,BMAW01066861.1,PSAP,hypothetical protein,4586,1077,435,2418,2129.0,1834.5489908966726,0.8827846842798037,-0.6681597235939826,-1.0430533226954082,0.8284283620095874
NPIL_92721,BMAW01066861.1,M513_13399,integrase catalytic domain-containing protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_92731,BMAW01066861.1,Unknown,hypothetical protein,0,2,6,0,2.0,2.8284271247461903,-0.757145460418049,0.16261917543421348,1.3516717454018847,-0.757145460418049
NPIL_92741,BMAW01066861.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92751,BMAW01066861.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_92761,BMAW01066861.1,GST1,glutathione S-transferase 1,679,437,173,139,357.0,252.6288450144467,1.2124690468658668,0.3836252052824442,-1.0314909966230965,-0.5646032555252145
NPIL_92771,BMAW01066861.1,AVEN_166255_1,yqaJ domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92781,BMAW01066861.1,ercc6l,DNA excision repair protein ERCC-6-like,76,179,312,56,155.75,117.2813568589086,-0.9747118850425482,0.43488144104741994,1.1959569109234285,-0.6561264669282992
NPIL_92791,BMAW01066861.1,X975_00807,retrovirus-related Pol polyprotein from transposon opus,0,0,4,1,1.25,1.8929694486000912,-0.8003959667951258,-0.8003959667951258,1.2680845305597233,0.3327074030305281
NPIL_92801,BMAW01066861.1,NCL1_09834,DNA excision repair protein ERCC-6-like,12,23,97,0,33.0,43.688289811649376,-0.4916906435152333,-0.12205666400320322,1.437139021517808,-0.8233917139993716
NPIL_92811,BMAW01066861.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_92821,BMAW01066861.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_288441,BMAW01066862.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_81385,BMAW01066862.1,Unknown,tRNA-Pro,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_81386,BMAW01066862.1,Unknown,tRNA-Pro,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_81387,BMAW01066862.1,Unknown,tRNA-Pro,0,0,5,0,1.25,2.5,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_81388,BMAW01066862.1,Unknown,tRNA-Pro,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_81389,BMAW01066862.1,Unknown,tRNA-Pro,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_81390,BMAW01066862.1,Unknown,tRNA-Pro,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_81391_1,BMAW01066862.1,Unknown,tRNA-Pro,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_81392,BMAW01066862.1,Unknown,tRNA-Pro,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_288451,BMAW01066862.1,Unknown,hypothetical protein,0,6,16,0,5.5,7.54983443527075,-0.7797641648935951,0.2469079982823904,1.3126203315048,-0.7797641648935951
NPIL_288461,BMAW01066862.1,SETMAR_215,histone-lysine N-methyltransferase SETMAR,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_288471,BMAW01066862.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_81393,BMAW01066862.1,Unknown,tRNA-Ala,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_288481,BMAW01066862.1,Unknown,hypothetical protein,0,2,2,0,1.0,1.1547005383792515,-0.8509652893049979,1.0783771465071277,0.6235534321028682,-0.8509652893049979
NPIL_288491,BMAW01066862.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_288501,BMAW01066862.1,GNRHR,gonadotropin-releasing hormone receptor,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_288511,BMAW01066862.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_384221,BMAW01066863.1,AVEN_230738_1,integrase_H2C2 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_637011,BMAW01066866.1,pol_4433,retrovirus-related Pol polyprotein from transposon opus,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_544311,BMAW01066867.1,TUB,tubby protein homolog,785,369,737,67,489.5,337.44283466487576,1.051917135733689,-0.270191074845293,0.47945854963058404,-1.261184610518981
NPIL_544321,BMAW01066867.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_544331,BMAW01066867.1,SAYSD1,SAYSvFN domain-containing protein 1,2,0,1,10,3.25,4.573474244670748,-0.37826247199491314,-0.6055039204513054,-0.5097116188456071,1.4934780112918258
NPIL_544341,BMAW01066867.1,X975_19873,uncharacterized protein,151,62,15,84,78.0,56.53907203577599,0.7867787525707045,-0.4124413107863882,-1.2217718089165652,0.847434367132249
NPIL_544351,BMAW01066867.1,SLC25A40,solute carrier family 25 member 40,149,191,270,87,174.25,76.80874516181952,-0.9985793576201911,0.6222291355569779,1.0670523563211145,-0.6907021342579013
NPIL_544361,BMAW01066867.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_544371,BMAW01066867.1,X975_03643,uncharacterized protein,56,56,186,6,76.0,77.02813338860895,-0.25163570518590345,-0.15736941049127473,1.3936770084958867,-0.9846718928187086
NPIL_544381,BMAW01066867.1,GluClalpha,glutamate-gated chloride channel,0,15,45,24,21.0,18.81488772222678,-1.2164604506720176,-0.40171023330740796,0.6515818830408402,0.9665888009385855
NPIL_584341,BMAW01066868.1,AVEN_117246_1,uncharacterized protein,0,0,9,0,2.25,4.5,-0.5,-0.5,1.5,-0.5
NPIL_584351,BMAW01066868.1,Unknown,hypothetical protein,0,1,2,0,0.75,0.9574271077563381,-0.8305000589114235,0.483312351329136,1.177687766493711,-0.8305000589114235
NPIL_584361,BMAW01066868.1,AVEN_8996_1,uncharacterized protein,1,31,53,0,21.25,25.591339680967597,-0.8287606931132246,0.6215468532711467,1.0796618453807119,-0.8724480055386339
NPIL_584371,BMAW01066868.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_335471,BMAW01066876.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_693921,BMAW01066880.1,SEC14L2,SEC14-like protein 2,1,33,131,11,44.0,59.520304658718494,-0.8578482521902163,-0.11785491157811107,1.4297136376379096,-0.45401047386958243
NPIL_693931,BMAW01066880.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_693941,BMAW01066880.1,FMO5,dimethylaniline monooxygenase 5,4,26,81,4,28.75,36.34441726959818,-0.7811543149409703,0.05383783394839027,1.3938050242419693,-0.666488543249389
NPIL_693951,BMAW01066880.1,Fmo5,dimethylaniline monooxygenase 5,1535,242,98,9,471.0,715.800251466846,1.483414679520334,-0.2916464592755984,-0.5496916541206582,-0.6420765661240774
NPIL_693961,BMAW01066880.1,FMO5,dimethylaniline monooxygenase 5,2397,370,54,12,708.25,1137.1157592787113,1.4816449964044953,-0.27364193652591673,-0.5936937933821199,-0.6143092664964589
NPIL_693971,BMAW01066880.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_693981,BMAW01066880.1,Fmo5,dimethylaniline monooxygenase 5,28,35,82,8,38.25,31.330230342806825,-0.4159335742429869,0.04230345638690512,1.3605718367382058,-0.9869417188821233
NPIL_693992,BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1,Fmo5,dimethylaniline monooxygenase 5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_693991,BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1;BMAW01066880.1,Fmo5,dimethylaniline monooxygenase 5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_694001,BMAW01066880.1,FMO5,dimethylaniline monooxygenase 5,0,20,28,5,13.25,12.996794476587935,-1.2266216041767715,0.7449465086794338,0.8828845439109205,-0.4012094484135831
NPIL_694011,BMAW01066880.1,STT3B,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,333,128,178,539,294.5,184.89366313280362,-0.1783858614760773,-0.6535829327857734,-0.6316132825829582,1.4635820768448091
NPIL_694021,BMAW01066880.1,Unknown,adult-specific rigid cuticular protein 11.9,2,4,0,11,4.25,4.7871355387816905,-0.5052751803373586,-0.24499001223860326,-0.7210489480838573,1.471314140659819
NPIL_694031,BMAW01066880.1,pol_2099,RNA-directed DNA polymerase from mobile element jockey,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_694041,BMAW01066880.1,SLC18A2,synaptic vesicular amine transporter,16,143,360,8,131.75,164.2526001823614,-0.7766537916951826,0.2521311077713868,1.3100391737001338,-0.7855164897763383
NPIL_694051,BMAW01066880.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_421631,BMAW01066882.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_421641,BMAW01066882.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_658191,BMAW01066884.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_286491,BMAW01066886.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_426051,BMAW01066889.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_434371,BMAW01066891.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_605851,BMAW01066893.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_587631,BMAW01066897.1,Unknown,hypothetical protein,0,26,52,0,19.5,24.89310480166479,-0.8305000589114238,0.48331235132913736,1.1776877664937102,-0.8305000589114238
NPIL_528191,BMAW01066902.1,Unknown,hypothetical protein,0,2,0,0,0.5,1.0,-0.49999999999999994,1.4999999999999998,-0.49999999999999994,-0.49999999999999994
NPIL_129911,BMAW01066904.1,Unknown,hypothetical protein,0,40,69,1,27.5,33.35166162777101,-0.8805323109772488,0.6117601453181921,1.0868285050810786,-0.8180563394220217
NPIL_129921,BMAW01066904.1,Unknown,hypothetical protein,0,3,2,0,1.25,1.5,-0.7869163549285549,1.2983117994643005,0.27552091039280957,-0.7869163549285549
NPIL_129931,BMAW01066904.1,Ca4,carbonic anhydrase 4,4,22,79,6,27.75,35.103418636936205,-0.8023030619370176,-0.0792038810528778,1.4310840467987076,-0.549577103808813
NPIL_129941,BMAW01066904.1;BMAW01066904.1,Ca9,carbonic anhydrase 9,2,23,73,3,25.25,33.27035717672214,-0.7917963679926159,0.06437496979668932,1.389464916642478,-0.6620435184465515
NPIL_129951,BMAW01066904.1,AVEN_127388_1,uncharacterized protein,0,0,7,0,1.75,3.5,-0.5,-0.5,1.5,-0.5
NPIL_129961,BMAW01066904.1,AVEN_96436_1,CUB domain-containing protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_129971,BMAW01066904.1,AVEN_12335_1,SHSP domain-containing protein,1739,974,166,4350,1807.25,1812.755062513043,-0.28117207947216305,-0.46647327765685676,-0.7270538251676478,1.4746991822966675
NPIL_129981,BMAW01066904.1,mRpL11,"39S ribosomal protein L11, mitochondrial",351,179,53,268,212.75,127.57318161222862,0.40631309438817315,-0.38395671345300736,-1.1703237826256203,1.147967401690454
NPIL_129991,BMAW01066904.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_130001,BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1,Phrf1,PHD and RING finger domain-containing protein 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_130002,BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1,PHRF1,PHD and RING finger domain-containing protein 1,2,4,16,0,5.5,7.187952884282608,-0.49960088343650355,-0.09451745325294574,1.429529280379635,-0.8354109436901852
NPIL_278821,BMAW01066913.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_191401,BMAW01066927.1,pol_3786,retrovirus-related Pol polyprotein from transposon 17.6,0,0,2,0,0.5,1.0,-0.5000000000000001,-0.5000000000000001,1.5,-0.5000000000000001
NPIL_191411,BMAW01066927.1,Unknown,hypothetical protein,0,0,0,1,0.25,0.5,-0.5,-0.5,-0.5,1.5
NPIL_191421,BMAW01066927.1,Hdlbp_1,vigilin,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_191431,BMAW01066927.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_86191,BMAW01066931.1,AVEN_142582_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_480491,BMAW01066938.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.4999999999999998,-0.5
NPIL_445061,BMAW01066939.1,AVEN_100840_1,integrase_H2C2 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_445071,BMAW01066939.1,POL_1155,retrovirus-related Pol polyprotein from transposon 412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_102981,BMAW01066941.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_102991,BMAW01066941.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_449351,BMAW01066942.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_659471,BMAW01066947.1,Unknown,hypothetical protein,1023,652,267,445,596.75,324.8100727091654,0.9601299119370131,0.0645481569586831,-1.3923962812219297,0.3677182123262337
NPIL_659481,BMAW01066947.1,WDR76,WD repeat-containing protein 76,55,59,164,22,75.0,61.606276736492795,-0.4538108586277598,-0.22205106440134653,1.4596159350899027,-0.7837540120607954
NPIL_659491,BMAW01066947.1,wdr76,WD repeat-containing protein 76,222,117,163,198,175.0,45.628938186199335,0.07679355846367251,-0.7694801286737536,-0.6933912335774945,1.3860778037875765
NPIL_659501,BMAW01066947.1,pol_4433,retrovirus-related Pol polyprotein from transposon opus,0,0,33,0,8.25,16.5,-0.5,-0.5,1.5,-0.5
NPIL_659511,BMAW01066947.1,pol_4433,retrovirus-related Pol polyprotein from transposon opus,0,2,2,0,1.0,1.1547005383792515,-0.850965289304998,1.0783771465071277,0.6235534321028684,-0.850965289304998
NPIL_659521,BMAW01066947.1,AVEN_242173_1,DUF1758 domain-containing protein,0,0,2,0,0.5,1.0,-0.5000000000000001,-0.5000000000000001,1.5,-0.5000000000000001
NPIL_659531,BMAW01066947.1,EARS2,"probable glutamate--tRNA ligase, mitochondrial",75,40,60,63,59.5,14.52583904633395,0.10621612348170469,-0.8371147233578363,-0.6397498577912888,1.3706484576674205
NPIL_659541,BMAW01066947.1,Fbxo30,f-box only protein 30,93,33,44,151,80.25,53.89727884287542,-0.15991254645161232,-0.6527844930399752,-0.646756922300421,1.4594539617920088
NPIL_659551,BMAW01066947.1,Bbs2,bardet-Biedl syndrome 2 protein homolog,45,37,60,50,48.0,9.626352718795768,-0.5125140152998959,-0.688377641933122,-0.2777327466180044,1.4786244038510228
NPIL_84531,BMAW01066968.1,NCL1_14659,chitin-binding type-2 domain-containing protein,0,294,142,0,109.0,140.32818676231798,-0.7255691639610259,1.3942236162888304,0.05691471163322127,-0.7255691639610259
NPIL_32211,BMAW01066971.1,Unknown,hypothetical protein,152,1,8,48,52.25,69.64852235809937,1.2473502753334262,-0.8470281084604065,-0.7687258358872121,0.3684036690141919
NPIL_471441,BMAW01066972.1,Unknown,hypothetical protein,0,2,0,2,1.0,1.1547005383792515,-0.8156837642260004,0.40419865689378526,-0.8156837642260004,1.2271688715582156
NPIL_471451,BMAW01066972.1,pol_4304,retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247301,BMAW01066973.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_98481,BMAW01066976.1,POL_1048,retrovirus-related Pol polyprotein from transposon 412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_592271,BMAW01066984.1,Unknown,hypothetical protein,4,9,46,4,15.75,20.303940504246953,-0.6880623577825505,-0.3180800469567684,1.4826716327042395,-0.4765292279649202
NPIL_592281,BMAW01066984.1,AVEN_236479_1,uncharacterized protein,0,0,8,0,2.0,4.0,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_134541,BMAW01066986.1,AVEN_129891_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
